loading_id,depot,product,customer,truck_id,volume_loaded_litres,meter_start,meter_end,loading_ts
LD002470,Ksm,PMS,Nyanza Petroleum Co,TRK-873,21600,3192086.0,3213692.6,2026-07-10 08:37
LD002471,KISUMU,IK,Uhuru Energy Partners,TRK-318,31200,4170813.6,4202008.5,10/07/2026 11:45
LD002472,KISUMU,AGO,Nyanza Petroleum Co,TRK-360,31400,3709367.4,3740769.3,2026-07-10 15:11
LD002473,KISUMU,PMS,Tsavo Energy Group,TRK-385,20400,2646990.7,2667396.8,10/07/2026 05:58
LD002474,Kisumu,PMS,Horizon Oil Marketers,TRK-765,23500,3363487.7,3386981.6,2026-07-10 08:39
LD002475,Kisumu,AGO,Pioneer Fuels Kenya,TRK-965,34600,4191209.5,4225814.8,10/07/2026 13:01
LD002476,Ksm,AGO,Lakeview Energy,TRK-229,24000,4924118.0,4948116.7,10/07/2026 20:57
LD002477,Kisumu,AGO,Savannah Petroleum,TRK-846,29800,4174149.6,4203943.5,10/07/2026 22:40
LD002478,KISUMU,AGO,Horizon Oil Marketers,TRK-553,29800,3784125.6,3813932.7,10/07/2026 22:09
LD002479,Eldoret,AGO,Nyanza Petroleum Co,TRK-737,33000,2979017.0,3012011.9,10/07/2026 08:50
LD002480,Eld,AGO,Uhuru Energy Partners,TRK-651,20500,1564438.6,1584940.8,2026-07-10 13:34
LD002481,Eld,AGO,Crescent Oil Ltd,TRK-419,29700,1717184.9,1746889.1,10/07/2026 17:44
LD002482,Eld,AGO,Mara Fuels,TRK-421,32700,1510272.6,1542975.6,2026-07-10 07:20
LD002483,Eld,PMS,Crescent Oil Ltd,TRK-159,34500,3689115.3,3723614.7,10/07/2026 09:46
LD002484,ELDORET,IK,Summit Downstream Ltd,TRK-145,27000,4138146.1,4165150.8,2026-07-10 12:44
LD002485,Eld,PMS,Savannah Petroleum,TRK-710,21500,3083496.1,3104997.8,10/07/2026 07:27
LD002486,Eldoret,PMS,Uhuru Energy Partners,TRK-763,35300,3793090.4,3828392.1,2026-07-10 15:15
LD002487,ELDORET,AGO,Zenith Petroleum,TRK-488,23300,1081121.3,1104430.9,2026-07-10 13:20
LD002488,ELDORET,PMS,Baraka Downstream,TRK-694,23800,1498789.8,1522575.4,2026-07-10 14:51
LD002489,Eld,PMS,Aberdare Oil Traders,TRK-858,29400,4057022.7,4086425.2,10/07/2026 17:24
LD002490,Nakuru,PMS,Mara Fuels,TRK-368,30200,4441013.1,4471219.4,2026-07-10 18:03
LD002491,NAKURU,AGO,Uhuru Energy Partners,TRK-601,35100,4719434.0,4754530.5,10/07/2026 14:20
LD002492,NAKURU,AGO,Kilele Fuels,TRK-415,22700,1236893.2,1259592.2,2026-07-10 05:36
LD002493,Nakuru,PMS,Crescent Oil Ltd,TRK-233,21700,1738605.0,1760307.8,10/07/2026 21:51
LD002494,Nku,PMS,Summit Downstream Ltd,TRK-974,31400,1843709.3,1875099.1,2026-07-10 17:56
LD002495,Nku,AGO,Coastline Energy Ltd,TRK-506,30800,3817036.3,3847840.8,10/07/2026 15:44
LD002496,NAKURU,AGO,,TRK-791,21800,1708485.8,1730286.4,2026-07-10 16:14
LD002497,KISII,AGO,Baraka Downstream,TRK-880,32800,2727220.4,2760019.4,10/07/2026 08:11
LD002498,KISII,IK,Delta Oil Marketers,TRK-237,35100,2945488.4,2980595.8,2026-07-10 20:44
LD002499,Kisii,PMS,Tsavo Energy Group,TRK-202,27400,4140287.4,4167688.5,10/07/2026 08:05
LD002500, Kisii ,IK,Aberdare Oil Traders,TRK-629,22900,2871032.9,2893939.3,10/07/2026 21:52
LD002501, Kisii ,IK,Highland Energy Co,TRK-585,35500,4011944.8,4047455.5,10/07/2026 05:48
LD002502,Kisii,AGO,Baraka Downstream,TRK-181,33300,1197094.6,1230392.3,10/07/2026 20:35
LD002503,KISII,PMS,Aberdare Oil Traders,TRK-835,33600,3193603.7,3227200.7,10/07/2026 05:59
LD002504,Kisii,AGO,Baraka Downstream,TRK-268,24500,3123436.1,3147931.1,2026-07-10 18:04
LD002505,KISII,AGO,Delta Oil Marketers,TRK-540,20800,1634144.6,1654943.2,10/07/2026 12:47
LD002506, Kisii ,AGO,Kilele Fuels,TRK-938,23700,2813482.4,2837183.6,2026-07-10 22:03
LD002507,MOMBASA,PMS,Tsavo Energy Group,TRK-226,31300,3603210.8,3634507.3,11/07/2026 13:32
LD002508,Msa,AGO,Aberdare Oil Traders,TRK-792,27600,3756976.1,3784575.7,11/07/2026 16:51
LD002509,MOMBASA,PMS,Kilele Fuels,TRK-249,29700,3152548.3,3182239.1,2026-07-11 16:18
LD002510,Msa,PMS,Kilele Fuels,TRK-650,24400,3000925.9,3025324.5,2026-07-11 11:09
LD002511,MOMBASA,AGO,Equator Fuels,TRK-400,22600,2362741.7,2385346.0,11/07/2026 17:48
LD002512,MOMBASA,PMS,Highland Energy Co,TRK-801,21100,4318674.7,4339766.0,2026-07-11 11:55
LD002513,Mombasa,AGO,Rift Valley Fuels Ltd,TRK-162,29000,3683306.7,3712301.4,11/07/2026 16:45
LD002514,Mombasa,IK,Mara Fuels,TRK-299,27500,4824983.8,4852488.9,11/07/2026 06:16
LD002515,mombasa,AGO,Highland Energy Co,TRK-248,32300,4878227.5,4910523.9,2026-07-11 12:20
LD002516,Mombasa,PMS,Coastline Energy Ltd,TRK-978,21000,3310645.7,3331648.4,2026-07-11 12:56
LD002517,Nairobi,AGO,Delta Oil Marketers,TRK-626,27200,4433493.5,4460693.5,11/07/2026 17:28
LD002518,Nairobi Depot,PMS,Aberdare Oil Traders,TRK-786,34900,3333331.6,3368234.6,11/07/2026 10:17
LD002519,Nairobi Depot,PMS,Highland Energy Co,TRK-647,28600,2817930.9,2846531.2,2026-07-11 06:52
LD002520,Nairobi Depot,AGO,Highland Energy Co,TRK-757,26100,2793940.9,2820032.8,2026-07-11 11:28
LD002521,Nairobi Depot,AGO,Highland Energy Co,TRK-614,35700,2401089.5,2436784.0,11/07/2026 08:09
LD002522,Nairobi,AGO,Amani Petroleum,TRK-258,20800,4101638.1,4122437.4,11/07/2026 18:37
LD002523,nrb,IK,Pioneer Fuels Kenya,TRK-957,29100,4042819.2,4071920.4,2026-07-11 15:30
LD002524,Nairobi,PMS,Baraka Downstream,TRK-338,24100,1912247.3,1936341.6,2026-07-11 19:43
LD002525,Nairobi Depot,AGO,Summit Downstream Ltd,TRK-279,20200,1521362.9,1541559.4,2026-07-11 22:47
LD002526,NAIROBI,IK,Nyanza Petroleum Co,TRK-266,35800,2234530.6,2270328.8,2026-07-11 22:41
LD002527,nrb,AGO,Horizon Oil Marketers,TRK-775,22100,1796329.3,1818425.9,2026-07-11 08:09
LD002528,Nairobi,PMS,Pioneer Fuels Kenya,TRK-276,33800,4845998.7,4879799.4,2026-07-11 10:56
LD002529,NAIROBI,PMS,Horizon Oil Marketers,TRK-335,23900,2800381.1,2824281.3,2026-07-11 08:02
LD002530,Kisumu,PMS,Kilele Fuels,TRK-217,20800,3171705.6,3192505.0,2026-07-11 21:24
LD002531,Kisumu,AGO,Delta Oil Marketers,TRK-224,24200,3350760.5,3374955.1,2026-07-11 22:58
LD002532,Kisumu,AGO,Summit Downstream Ltd,TRK-395,24500,4585891.4,4610387.4,2026-07-11 11:23
LD002533,Kisumu,AGO,Mara Fuels,TRK-756,30200,3922736.4,3952932.4,2026-07-11 14:59
LD002534,KISUMU,AGO,Highland Energy Co,TRK-299,33500,1815104.1,1848607.3,11/07/2026 13:26
LD002535,Ksm,PMS,Horizon Oil Marketers,TRK-303,31900,3742412.3,3774313.3,2026-07-11 15:53
LD002536,KISUMU,AGO,,TRK-936,30200,4813280.3,4843488.3,11/07/2026 17:58
LD002537,Kisumu,IK,Lakeview Energy,TRK-805,21600,2235389.1,2256991.2,11/07/2026 17:28
LD002538,Ksm,PMS,Aberdare Oil Traders,TRK-113,21500,1090196.9,1111697.4,11/07/2026 17:27
LD002539,Kisumu,IK,Lakeview Energy,TRK-820,20900,1209622.7,1230524.0,11/07/2026 14:55
LD002540,Eld,PMS,Mara Fuels,TRK-728,28400,4127810.5,4156212.9,11/07/2026 19:34
LD002541,Eld,AGO,Amani Petroleum,TRK-476,22500,2567764.8,2590259.8,2026-07-11 20:02
LD002542,Eld,PMS,Coastline Energy Ltd,TRK-486,26700,2266007.1,2292707.0,11/07/2026 22:12
LD002543,ELDORET,PMS,Rift Valley Fuels Ltd,TRK-652,20600,1546941.6,1567542.0,2026-07-11 19:50
LD002544,ELDORET,AGO,Crescent Oil Ltd,TRK-131,35100,4469908.1,4505008.4,11/07/2026 20:50
LD002545,Eldoret,PMS,Lakeview Energy,TRK-486,24600,2332348.5,2356943.1,2026-07-11 19:54
LD002546,ELDORET,PMS,Uhuru Energy Partners,TRK-882,20400,4476486.5,4496885.4,11/07/2026 07:08
LD002547,ELDORET,AGO,Highland Energy Co,TRK-291,28900,3434891.8,3463792.9,2026-07-11 21:36
LD002548,ELDORET,PMS,Rift Valley Fuels Ltd,TRK-685,31100,4147874.6,4178977.4,2026-07-11 07:35
LD002549,ELDORET,IK,Mara Fuels,TRK-220,21900,2440648.6,2462548.0,11/07/2026 19:23
LD002550,Eld,AGO,Baraka Downstream,TRK-494,33700,1193583.5,1227288.5,2026-07-11 07:42
LD002551,Eld,AGO,Highland Energy Co,TRK-194,22400,2655870.8,2678262.2,11/07/2026 08:34
LD002552,ELDORET,IK,Tsavo Energy Group,TRK-717,25700,1651104.4,1676803.8,11/07/2026 18:17
LD002553,Eld,AGO,Savannah Petroleum,TRK-370,27800,4175373.2,4203169.4,11/07/2026 07:28
LD002554,ELDORET,PMS,Highland Energy Co,TRK-400,27800,3790585.5,3818387.0,11/07/2026 09:06
LD002555,Nakuru,AGO,Uhuru Energy Partners,TRK-229,26300,3487657.7,3513950.5,2026-07-11 06:20
LD002556,Nku,PMS,Rift Valley Fuels Ltd,TRK-118,29200,1608698.4,1637889.9,2026-07-11 16:31
LD002557,NAKURU,PMS,Mara Fuels,TRK-154,22800,2141445.5,2164250.7,2026-07-11 17:14
LD002558,Nakuru,PMS,Delta Oil Marketers,TRK-615,22000,4437331.3,4459334.0,11/07/2026 09:17
LD002559,Nku,AGO,Savannah Petroleum,TRK-632,29500,2341316.0,2370818.5,2026-07-11 13:00
LD002560,NAKURU,PMS,Kilele Fuels,TRK-239,33500,1462071.6,1495574.2,2026-07-11 13:45
LD002561,Nakuru,PMS,,TRK-167,35500,4838504.6,4874001.7,11/07/2026 22:59
LD002562,Nku,IK,Horizon Oil Marketers,TRK-101,22700,4971323.3,4994022.4,2026-07-11 06:05
LD002563,Nakuru,AGO,Lakeview Energy,TRK-537,29000,2426487.2,2455482.2,2026-07-11 08:52
LD002564,Kisii,AGO,Kilele Fuels,TRK-683,22700,4589676.2,4612371.8,2026-07-11 12:52
LD002565,Kisii,PMS,Uhuru Energy Partners,TRK-796,30500,4527419.2,4557933.9,2026-07-11 19:04
LD002566,KISII,IK,Lakeview Energy,TRK-687,34700,4599638.2,4634333.1,11/07/2026 13:57
LD002567,KISII,AGO,Baraka Downstream,TRK-634,27200,2097650.5,2124842.7,11/07/2026 12:51
LD002568,KISII,AGO,Uhuru Energy Partners,TRK-709,24600,2074318.4,2098910.9,11/07/2026 11:55
LD002569, Kisii ,IK,Lakeview Energy,TRK-912,33800,1279447.7,1313242.9,2026-07-11 08:26
LD002570,Kisii,IK,Coastline Energy Ltd,TRK-184,25500,1246172.1,1271674.7,2026-07-11 11:51
LD002571, Kisii ,PMS,Baraka Downstream,TRK-674,24300,4073684.3,4097983.0,11/07/2026 15:02
LD002572, Kisii ,PMS,Kilele Fuels,TRK-318,27400,2881296.2,2908698.0,11/07/2026 10:04
LD002573,KISII,PMS,Nyanza Petroleum Co,TRK-255,34000,4051196.2,4085206.5,2026-07-11 21:48
LD002574,KISII,PMS,Uhuru Energy Partners,TRK-539,33600,1038155.8,1071756.6,2026-07-11 13:34
LD002575, Kisii ,AGO,Aberdare Oil Traders,TRK-654,26400,4628972.7,4655374.2,2026-07-11 12:45
LD002576, Kisii ,AGO,Nyanza Petroleum Co,TRK-916,28500,2391080.4,2419588.7,11/07/2026 10:20
LD002577,KISII,PMS,Savannah Petroleum,TRK-154,28300,3621532.8,3649841.1,11/07/2026 09:34
LD002578,mombasa,IK,Zenith Petroleum,TRK-443,33200,4517588.0,4550784.9,2026-07-12 06:25
LD002579,Mombasa,PMS,Equator Fuels,TRK-846,27800,3522544.8,3550344.7,2026-07-12 17:10
LD002580,mombasa,AGO,Mara Fuels,TRK-605,22500,2478572.5,2501068.3,2026-07-12 15:57
LD002581,Mombasa,AGO,Nyanza Petroleum Co,TRK-185,25300,2694162.3,2719466.7,12/07/2026 08:56
LD002582,MOMBASA,AGO,Crescent Oil Ltd,TRK-119,26300,4924524.8,4950825.6,12/07/2026 17:06
LD002583,MOMBASA,AGO,Summit Downstream Ltd,TRK-819,32100,3045924.2,3078020.4,2026-07-12 19:43
LD002584,mombasa,AGO,Crescent Oil Ltd,TRK-339,33500,3329429.8,3362931.2,12/07/2026 17:45
LD002585,MOMBASA,AGO,Tsavo Energy Group,TRK-184,35800,3545715.0,3581517.2,2026-07-12 07:43
LD002586,Mombasa,PMS,Pioneer Fuels Kenya,TRK-160,25500,2038442.5,2063944.9,2026-07-12 15:50
LD002587,MOMBASA,AGO,Mara Fuels,TRK-319,26900,2868965.4,2895867.4,12/07/2026 06:05
LD002588,mombasa,IK,Crescent Oil Ltd,TRK-548,28700,4913777.6,4942476.3,2026-07-12 13:28
LD002589,MOMBASA,IK,Kilele Fuels,TRK-964,33000,3222819.4,3255819.4,12/07/2026 20:06
LD002590,Nairobi Depot,AGO,Zenith Petroleum,TRK-704,33200,2700009.7,2733213.0,2026-07-12 06:59
LD002591,NAIROBI,IK,Rift Valley Fuels Ltd,TRK-394,24400,2060139.7,2084527.9,12/07/2026 07:03
LD002592,Nairobi Depot,AGO,Pioneer Fuels Kenya,TRK-384,27000,1364549.4,1391557.8,2026-07-12 05:13
LD002593,Nairobi Depot,IK,Savannah Petroleum,TRK-815,31500,1854946.8,1886444.9,2026-07-12 11:27
LD002594,Nairobi Depot,PMS,Crescent Oil Ltd,TRK-326,23600,3335433.1,3359026.6,2026-07-12 14:40
LD002595,Nairobi Depot,IK,Nyanza Petroleum Co,TRK-802,25900,2795646.9,2821539.8,2026-07-12 16:22
LD002596,Nairobi,PMS,Savannah Petroleum,TRK-598,22500,4521687.6,4544188.5,2026-07-12 17:04
LD002597,nrb,PMS,Highland Energy Co,TRK-659,26900,2648374.4,2675274.4,12/07/2026 18:58
LD002598,Nairobi Depot,AGO,Nyanza Petroleum Co,TRK-612,28900,3235363.5,3264260.8,2026-07-12 06:49
LD002599,Nairobi Depot,AGO,Equator Fuels,TRK-395,31300,1709927.3,1741231.0,12/07/2026 11:42
LD002600,NAIROBI,AGO,Summit Downstream Ltd,TRK-486,35200,1543731.0,1578928.0,12/07/2026 05:00
LD002601,nrb,PMS,Zenith Petroleum,TRK-174,28000,1856705.0,1884704.1,2026-07-12 11:10
LD002602,Nairobi Depot,IK,Baraka Downstream,TRK-288,22300,3839732.3,3862030.1,2026-07-12 15:16
LD002603,NAIROBI,AGO,Pioneer Fuels Kenya,TRK-291,28500,1575337.9,1603839.8,2026-07-12 13:11
LD002604,Nairobi,AGO,Horizon Oil Marketers,TRK-854,25400,3341943.8,3367337.9,2026-07-12 14:21
LD002605,Ksm,AGO,Savannah Petroleum,TRK-105,30400,2237729.9,2268132.6,12/07/2026 18:53
LD002606,Kisumu,AGO,Baraka Downstream,TRK-219,20400,4162811.6,4183223.7,12/07/2026 12:00
LD002607,KISUMU,PMS,Baraka Downstream,TRK-106,20200,2172623.8,2192818.2,12/07/2026 12:50
LD002608,KISUMU,IK,Pioneer Fuels Kenya,TRK-656,25600,3510024.6,3535612.9,12/07/2026 19:21
LD002609,KISUMU,AGO,Tsavo Energy Group,TRK-707,32600,3592587.0,3625188.9,12/07/2026 10:05
LD002610,Kisumu,PMS,Nyanza Petroleum Co,TRK-923,33800,3696233.8,3730035.0,2026-07-12 06:14
LD002611,Kisumu,AGO,Zenith Petroleum,TRK-291,23400,3550811.4,3574220.5,12/07/2026 09:29
LD002612,Kisumu,AGO,Rift Valley Fuels Ltd,TRK-229,33300,3970886.0,4004186.3,12/07/2026 19:56
LD002613,Ksm,PMS,Tsavo Energy Group,TRK-869,33500,1255465.5,1288971.3,2026-07-12 16:53
LD002614,Eld,PMS,Tsavo Energy Group,TRK-914,35100,4328764.6,4363869.9,2026-07-12 18:44
LD002615,Eld,PMS,Horizon Oil Marketers,TRK-600,30000,3662861.7,3692864.8,2026-07-12 21:50
LD002616,ELDORET,AGO,Horizon Oil Marketers,TRK-615,26800,1611847.5,1638641.8,2026-07-12 08:27
LD002617,ELDORET,AGO,Highland Energy Co,TRK-702,32900,3040988.4,3073874.5,12/07/2026 15:35
LD002618,Eldoret,AGO,Horizon Oil Marketers,TRK-629,21900,2704461.1,2726355.9,2026-07-12 20:10
LD002619,Eld,AGO,Nyanza Petroleum Co,TRK-883,24600,1641281.9,1665877.2,2026-07-12 15:58
LD002620,NAKURU,PMS,Baraka Downstream,TRK-695,20500,3469851.0,3490347.1,2026-07-12 17:38
LD002621,Nakuru,AGO,Coastline Energy Ltd,TRK-773,32200,2922893.8,2955094.7,2026-07-12 13:21
LD002622,Nakuru,PMS,Rift Valley Fuels Ltd,TRK-664,32000,1787733.9,1819735.8,12/07/2026 20:10
LD002623,NAKURU,AGO,Baraka Downstream,TRK-190,32400,4328378.9,4360772.9,12/07/2026 12:08
LD002624,Nku,AGO,Equator Fuels,TRK-867,26200,3958431.9,3984629.0,2026-07-12 13:41
LD002625,Nakuru,PMS,Crescent Oil Ltd,TRK-817,26700,3946607.5,3973308.2,2026-07-12 16:36
LD002626,NAKURU,AGO,Savannah Petroleum,TRK-151,24100,1995716.0,2019815.1,2026-07-12 05:08
LD002627,Nakuru,PMS,Kilele Fuels,TRK-970,29400,1280472.2,1309876.7,2026-07-12 09:08
LD002628,KISII,PMS,Baraka Downstream,TRK-527,27800,1148208.0,1176008.4,2026-07-12 11:02
LD002629,Kisii,PMS,Rift Valley Fuels Ltd,TRK-944,28600,3819182.4,3847778.6,12/07/2026 17:12
LD002630,KISII,AGO,Kilele Fuels,TRK-464,24500,4086355.5,4110853.9,2026-07-12 12:59
LD002631,Kisii,AGO,Lakeview Energy,TRK-767,25600,4247926.0,4273521.4,2026-07-12 12:08
LD002632,Kisii,PMS,Coastline Energy Ltd,TRK-722,27000,2809098.0,2836095.5,2026-07-12 07:30
LD002633,KISII,AGO,Horizon Oil Marketers,TRK-129,20300,1468180.3,1488479.9,2026-07-12 21:13
LD002634,KISII,AGO,Aberdare Oil Traders,TRK-496,25500,4858491.4,4883991.1,2026-07-12 22:52
LD002635,KISII,PMS,Equator Fuels,TRK-529,28100,3510224.1,3538317.2,2026-07-12 07:51
LD002636,KISII,AGO,Highland Energy Co,TRK-961,20400,3001334.6,3021729.0,12/07/2026 16:25
LD002637,Kisii,AGO,Nyanza Petroleum Co,TRK-256,27700,1631322.9,1659022.7,12/07/2026 06:24
LD002638,KISII,PMS,Pioneer Fuels Kenya,TRK-881,25400,1587635.6,1613043.6,12/07/2026 06:19
LD002639,KISII,AGO,Summit Downstream Ltd,TRK-801,28800,4011268.1,4040063.5,2026-07-12 19:27
LD002640,Msa,AGO,Rift Valley Fuels Ltd,TRK-719,20600,1491644.7,1512241.1,2026-07-13 18:22
LD002641,Mombasa,AGO,Tsavo Energy Group,TRK-544,23200,2607807.7,2631005.6,2026-07-13 09:54
LD002642,MOMBASA,PMS,Equator Fuels,TRK-781,30500,3837257.2,3867762.0,13/07/2026 09:16
LD002643,Mombasa,IK,Mara Fuels,TRK-254,29400,2428967.9,2458358.7,2026-07-13 22:44
LD002644,Msa,AGO,Crescent Oil Ltd,TRK-737,21300,4971215.9,4992520.4,2026-07-13 20:38
LD002645,Msa,AGO,Lakeview Energy,TRK-684,22000,1289393.5,1311391.7,13/07/2026 14:58
LD002646,mombasa,PMS,Nyanza Petroleum Co,TRK-837,30400,2316022.9,2346426.4,13/07/2026 22:21
LD002647,MOMBASA,IK,Zenith Petroleum,TRK-473,26300,2048451.9,2074746.9,2026-07-13 10:56
LD002648,Mombasa,PMS,Savannah Petroleum,TRK-346,31500,3046144.8,3077636.0,2026-07-13 11:52
LD002649,mombasa,AGO,Amani Petroleum,TRK-128,35100,1167521.6,1202634.9,13/07/2026 16:54
LD002650,mombasa,PMS,Summit Downstream Ltd,TRK-677,34700,1196634.1,1231334.6,13/07/2026 19:49
LD002651,mombasa,PMS,Pioneer Fuels Kenya,TRK-837,29200,4414519.7,4443722.2,13/07/2026 19:25
LD002652,mombasa,IK,Uhuru Energy Partners,TRK-583,20300,3929818.5,3950116.8,13/07/2026 16:15
LD002653,MOMBASA,PMS,Lakeview Energy,TRK-387,34900,3628790.6,3663687.7,2026-07-13 21:24
LD002654,Nairobi Depot,PMS,Rift Valley Fuels Ltd,TRK-108,28400,2986580.8,3014980.4,13/07/2026 14:23
LD002655,Nairobi Depot,AGO,Summit Downstream Ltd,TRK-430,22300,4681089.5,4703390.1,13/07/2026 15:11
LD002656,Nairobi,PMS,Horizon Oil Marketers,TRK-345,26700,3431830.8,3458530.7,13/07/2026 19:11
LD002657,Nairobi,AGO,Nyanza Petroleum Co,TRK-834,21700,2816911.3,2838614.5,13/07/2026 13:08
LD002658,Nairobi Depot,PMS,Coastline Energy Ltd,TRK-783,32500,4296720.0,4329217.5,2026-07-13 08:59
LD002659,Nairobi Depot,PMS,Horizon Oil Marketers,TRK-424,31600,4330732.9,4362331.8,2026-07-13 10:26
LD002660,nrb,AGO,Pioneer Fuels Kenya,TRK-773,31100,3549570.0,3580663.0,2026-07-13 06:28
LD002661,Nairobi,PMS,Highland Energy Co,TRK-848,31500,1897033.5,1928527.6,13/07/2026 05:01
LD002662,Nairobi,IK,Tsavo Energy Group,TRK-223,32700,4659719.7,4692420.7,13/07/2026 16:58
LD002663,NAIROBI,AGO,Highland Energy Co,TRK-260,22700,4269649.8,4292350.3,13/07/2026 19:05
LD002664,KISUMU,AGO,Tsavo Energy Group,TRK-617,20100,1243648.9,1263753.1,13/07/2026 13:47
LD002665,Kisumu,PMS,Horizon Oil Marketers,TRK-758,26900,2597304.6,2624202.6,2026-07-13 20:03
LD002666,Kisumu,AGO,Mara Fuels,TRK-940,22800,4395165.0,4417958.9,2026-07-13 18:50
LD002667,Ksm,IK,Baraka Downstream,TRK-509,24800,3394257.4,3419054.1,13/07/2026 19:28
LD002668,Ksm,PMS,Rift Valley Fuels Ltd,TRK-163,35100,3108903.9,3144003.9,2026-07-13 11:29
LD002669,Kisumu,IK,Baraka Downstream,TRK-649,25200,1632506.3,1657708.8,2026-07-13 16:52
LD002670,Kisumu,IK,Amani Petroleum,TRK-146,33900,3749497.7,3783386.7,2026-07-13 16:20
LD002671,KISUMU,IK,Tsavo Energy Group,TRK-167,21800,1590985.3,1612778.6,2026-07-13 20:54
LD002672,Kisumu,PMS,Uhuru Energy Partners,TRK-408,20400,4220059.5,4240457.9,2026-07-13 11:07
LD002673,Ksm,AGO,Summit Downstream Ltd,TRK-742,20300,4322758.4,4343065.9,2026-07-13 11:48
LD002674,KISUMU,AGO,Savannah Petroleum,TRK-302,21800,4448416.3,4470219.6,13/07/2026 10:58
LD002675,Kisumu,PMS,Summit Downstream Ltd,TRK-838,33400,3611970.9,3645379.9,2026-07-13 09:33
LD002676,KISUMU,AGO,Nyanza Petroleum Co,TRK-836,20100,3369763.0,3389863.1,13/07/2026 20:50
LD002677,Ksm,AGO,Nyanza Petroleum Co,TRK-254,33600,2427599.5,2461198.6,13/07/2026 11:58
LD002678,Kisumu,PMS,Amani Petroleum,TRK-278,31600,1429204.8,1460800.2,13/07/2026 11:57
LD002679,Eldoret,PMS,Nyanza Petroleum Co,TRK-330,29800,3574208.5,3604000.6,2026-07-13 20:44
LD002680,ELDORET,PMS,Zenith Petroleum,TRK-580,27400,2560264.3,2587659.6,2026-07-13 07:32
LD002681,Eld,IK,Savannah Petroleum,TRK-498,33800,4717043.9,4750847.7,13/07/2026 22:29
LD002682,Eldoret,AGO,Amani Petroleum,TRK-949,32500,4723230.7,4755728.6,13/07/2026 08:48
LD002683,ELDORET,PMS,Horizon Oil Marketers,TRK-202,23900,3307836.6,3331740.6,2026-07-13 05:31
LD002684,Eld,AGO,Highland Energy Co,TRK-287,20100,3259276.7,3279373.9,2026-07-13 22:43
LD002685,ELDORET,IK,Uhuru Energy Partners,TRK-880,25400,2290734.8,2316139.6,13/07/2026 20:42
LD002686,Eldoret,AGO,Mara Fuels,TRK-368,29700,4412691.9,4442393.9,2026-07-13 20:12
LD002687,Eld,PMS,Baraka Downstream,TRK-265,24200,3078007.4,3102206.0,2026-07-13 11:44
LD002688,Eld,AGO,Baraka Downstream,TRK-786,28900,3646097.3,3674997.2,2026-07-13 14:16
LD002689,Eldoret,AGO,Zenith Petroleum,TRK-486,29500,3945119.6,3974616.0,13/07/2026 10:11
LD002690,Nku,PMS,Summit Downstream Ltd,TRK-750,30900,3430836.4,3461737.0,13/07/2026 06:57
LD002691,NAKURU,AGO,Horizon Oil Marketers,TRK-378,26300,2061252.4,2087555.0,13/07/2026 12:04
LD002692,Nku,PMS,Delta Oil Marketers,TRK-334,30300,3749489.9,3779785.5,13/07/2026 12:00
LD002693,Nakuru,AGO,Baraka Downstream,TRK-775,26000,2049631.3,2075635.1,2026-07-13 22:20
LD002694,Nku,AGO,Savannah Petroleum,TRK-393,27300,3447616.3,3474920.0,13/07/2026 10:25
LD002695,Nku,PMS,Zenith Petroleum,TRK-421,26000,3807788.8,3833791.3,13/07/2026 20:42
LD002696,Kisii,AGO,Mara Fuels,TRK-174,29400,2008727.9,2038132.4,2026-07-13 06:23
LD002697, Kisii ,PMS,Aberdare Oil Traders,TRK-679,23300,2361539.4,2384830.0,13/07/2026 18:46
LD002698, Kisii ,PMS,Pioneer Fuels Kenya,TRK-193,28200,1661481.7,1689680.6,13/07/2026 13:01
LD002699,KISII,AGO,Mara Fuels,TRK-608,35600,1431698.2,1467307.0,2026-07-13 11:37
LD002700,KISII,PMS,Baraka Downstream,TRK-272,27000,3520138.3,3547139.3,2026-07-13 05:51
LD002701, Kisii ,AGO,Delta Oil Marketers,TRK-846,25400,2204636.1,2230035.8,2026-07-13 07:39
LD002702,KISII,PMS,Pioneer Fuels Kenya,TRK-833,29300,2146642.3,2175955.9,13/07/2026 07:12
LD002703,KISII,AGO,Savannah Petroleum,TRK-635,25900,1335591.8,1361485.5,2026-07-13 19:25
LD002704, Kisii ,PMS,Delta Oil Marketers,TRK-917,33900,2939969.1,2973873.5,2026-07-13 18:31
LD002705, Kisii ,PMS,Rift Valley Fuels Ltd,TRK-447,24900,3070555.7,3095461.2,13/07/2026 17:43
LD002706,mombasa,AGO,Nyanza Petroleum Co,TRK-312,25900,1500312.9,1526202.8,2026-07-14 18:22
LD002707,Mombasa,PMS,Summit Downstream Ltd,TRK-292,20700,2126038.5,2146740.3,14/07/2026 07:40
LD002708,Mombasa,PMS,Savannah Petroleum,TRK-700,20300,3082282.2,3102574.4,14/07/2026 08:09
LD002709,Msa,AGO,Summit Downstream Ltd,TRK-389,26300,3308489.1,3334793.8,14/07/2026 16:31
LD002710,Msa,AGO,Baraka Downstream,TRK-674,35800,1553061.4,1588868.5,14/07/2026 06:00
LD002711,Msa,PMS,Uhuru Energy Partners,TRK-404,26900,2699322.9,2726231.8,14/07/2026 22:42
LD002712,Msa,IK,Equator Fuels,TRK-455,27800,3069730.2,3097525.7,2026-07-14 07:26
